village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,sc_st_population_share_pct,composite_risk_score_FROM_MODEL5,priority_category_FROM_MODEL5,urgency_score,geo_area_ha,population_density_per_ha,male_population,female_population,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,irrigation_coverage_pct,road_connectivity_score,healthcare_access_score,drainage_quality_score,nearest_town_dist_km,district_hq_dist_km,tapwater_treated,tubewell_borehole,river_canal_present,surface_water_exposure,elevation_m_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,flood_hazard_score_TARGET,runoff_coefficient_EXTERNAL_TOFILL,flood_hazard_score_FROM_MODEL1,erosion_risk_score_FROM_MODEL2,cloudburst_exceedance_probability_FROM_MODEL3,landslide_susceptibility_score_FROM_MODEL4,relocation_urgency_index,vulnerability_ratio,hazard_x_density,distance_x_risk,water_risk
520020,Antoli,Vaghodia,22.221961,73.417043,1292.0,303.0,56.73,0.627,Medium (Mitigation),810.084,577.0,2.239,659.0,633.0,0.0,5.88,76.82,0.0,10.55,51.8,2,0,1,15.0,32.0,0.0,1.0,1.0,1,90.0,1.029,247.2,0.484,0.52,0.484,0.98,0.899,0.584,810.084,27.014285714285712,1.403853,9.405,0.484
520021,Karamliya Pura,Vaghodia,22.217807,73.437697,1336.0,275.0,69.39,0.606,Medium (Mitigation),809.616,607.0,2.201,695.0,641.0,0.0,5.61,77.39,0.0,14.19,85.29,2,1,1,12.0,32.0,0.0,1.0,0.0,1,90.0,0.386,245.6,0.528,0.52,0.528,0.98,0.896,0.584,809.616,33.042857142857144,1.333806,7.272,0.528
519991,Koba,Vaghodia,22.284556,73.521797,0.0,0.0,28.63,0.536,Medium (Mitigation),0.0,307.0,0.0,0.0,0.0,56.82,0.0,38.64,0.0,0.65,100.0,0,0,0,15.0,39.0,,,,0,97.5,2.243,247.2,0.367,0.34,0.367,0.98,0.95,0.54,0.0,286.29999999999995,0.0,8.040000000000001,0.0
519940,Adiran,Vaghodia,22.436866,73.411595,2423.0,518.0,12.34,0.645,Medium (Mitigation),1562.835,772.0,3.139,1236.0,1187.0,0.0,2.33,86.51,0.0,4.93,60.12,1,0,1,18.0,24.0,0.0,0.0,1.0,1,92.5,0.16,244.8,0.542,0.54,0.542,0.98,0.913,0.594,1562.835,11.218181818181817,2.024655,11.61,0.542
519955,Navgam,Vaghodia,22.407331,73.435575,1353.0,312.0,22.91,0.558,Medium (Mitigation),754.974,407.0,3.324,695.0,658.0,0.0,19.61,72.06,0.0,4.17,100.0,3,0,1,20.0,26.0,0.0,0.0,1.0,1,97.5,1.187,246.4,0.473,0.55,0.473,0.98,0.939,0.603,754.974,7.390322580645162,1.854792,11.16,0.473
519941,Karmasiya Kheda,Vaghodia,22.410759,73.412333,3574.0,728.0,22.19,0.531,Medium (Mitigation),1897.794,2948.0,1.212,1849.0,1725.0,0.0,0.31,30.34,0.0,4.36,34.25,2,1,1,20.0,28.0,0.0,1.0,0.0,1,92.5,0.824,245.6,0.489,0.49,0.489,0.98,0.912,0.593,1897.794,10.566666666666666,0.643572,10.620000000000001,0.489
519956,Gutal,Vaghodia,22.373695,73.447886,3767.0,770.0,21.79,0.401,Medium (Mitigation),1510.567,1707.0,2.207,1885.0,1882.0,0.0,2.28,80.96,0.0,12.83,84.15,3,1,1,9.0,29.0,0.0,0.0,0.0,0,92.5,0.715,246.4,0.501,0.52,0.501,0.98,0.919,0.596,1510.567,7.0290322580645155,0.885007,3.609,0.0
519964,Juna Rampura,Vaghodia,22.3582,73.410424,1280.0,269.0,56.25,0.644,Medium (Mitigation),824.32,309.0,4.142,675.0,605.0,0.0,3.56,93.53,0.0,2.91,29.07,2,0,1,8.0,23.0,0.0,1.0,0.0,1,105.0,2.076,244.8,0.413,0.57,0.413,0.98,0.95,0.647,824.32,26.785714285714285,2.6674480000000003,5.152,0.413
519967,Dundelav,Vaghodia,22.347733,73.465353,599.0,117.0,40.73,0.526,Medium (Mitigation),315.074,224.0,2.674,302.0,297.0,0.0,4.93,81.17,0.0,1.35,16.57,2,0,1,9.0,29.0,0.0,0.0,0.0,0,97.5,0.557,244.8,0.513,0.53,0.513,0.98,0.947,0.613,315.074,19.395238095238092,1.406524,4.734,0.0
519973,Goraj,Vaghodia,22.332591,73.47929,5093.0,1073.0,42.67,0.601,Medium (Mitigation),3060.893,1429.0,3.564,2526.0,2567.0,0.0,7.07,76.28,0.0,5.25,77.06,2,1,1,10.0,30.0,0.0,0.0,1.0,1,97.5,0.313,246.4,0.535,0.56,0.535,0.98,0.95,0.617,3060.893,20.31904761904762,2.1419639999999998,6.01,0.535
519965,Nava Rampura,Vaghodia,22.344775,73.408848,608.0,123.0,13.82,0.575,Medium (Mitigation),349.6,270.0,2.252,311.0,297.0,0.0,4.09,91.08,0.0,4.83,55.1,2,0,1,4.0,22.0,0.0,0.0,0.0,1,97.5,1.446,244.8,0.449,0.52,0.449,0.98,0.95,0.616,349.59999999999997,6.580952380952381,1.2948999999999997,2.3,0.449
519966,Vesaniya,Vaghodia,22.342325,73.438877,1007.0,224.0,4.77,0.5,Medium (Mitigation),503.5,427.0,2.358,529.0,478.0,0.0,1.42,81.52,0.0,10.66,14.53,3,0,1,7.0,27.0,0.0,1.0,0.0,1,100.0,2.788,244.8,0.355,0.52,0.355,0.98,0.95,0.625,503.5,1.5387096774193547,1.179,3.5,0.355
519968,Valva,Vaghodia,22.342418,73.503181,700.0,151.0,20.57,0.598,Medium (Mitigation),418.6,253.0,2.767,358.0,342.0,0.0,12.34,81.28,0.0,2.13,41.88,2,0,1,12.0,34.0,0.0,0.0,1.0,1,92.5,0.619,246.4,0.509,0.53,0.509,0.98,0.918,0.596,418.59999999999997,9.795238095238094,1.654666,7.176,0.509
519969,Hamirpuri,Vaghodia,22.339955,73.525062,127.0,32.0,64.57,0.618,Medium (Mitigation),78.486,73.0,1.74,73.0,54.0,0.0,15.07,73.97,0.0,9.59,55.56,2,0,1,12.0,34.0,0.0,1.0,0.0,1,95.0,2.02,248.0,0.407,0.5,0.407,0.98,0.936,0.605,78.486,30.747619047619043,1.07532,7.416,0.407
519970,Dharola,Vaghodia,22.334722,73.546397,283.0,60.0,27.56,0.417,Medium (Mitigation),118.011,574.0,0.493,151.0,132.0,79.97,1.05,17.77,0.0,0.0,49.02,2,0,1,15.0,37.0,0.0,0.0,0.0,0,97.5,3.608,246.4,0.266,0.3,0.266,0.98,0.917,0.463,118.011,13.123809523809523,0.20558099999999999,6.255,0.0
519972,Gambhirpura,Vaghodia,22.333731,73.521104,711.0,137.0,35.3,0.657,High (Relocation Priority),467.127,80.0,8.887,350.0,361.0,0.0,6.25,76.25,0.0,12.5,54.1,2,0,1,13.0,35.0,0.0,0.0,0.0,1,92.5,2.311,247.2,0.42,0.72,0.42,0.98,0.917,0.594,467.127,16.809523809523807,5.8387590000000005,8.541,0.42
519768,Wankaner,Savli,22.552458,73.177017,8770.0,1598.0,7.17,0.54,Medium (Mitigation),4735.8,1641.0,5.344,4596.0,4174.0,0.0,3.53,67.7,0.0,5.97,72.97,2,1,2,5.0,36.0,0.0,1.0,1.0,1,92.5,2.523,247.2,0.388,0.61,0.388,0.98,0.902,0.582,4735.8,3.414285714285714,2.8857600000000003,2.7,0.388
519787,Bhadarva,Savli,22.510437,73.129922,5951.0,1253.0,7.14,0.544,Medium (Mitigation),3237.344,540.0,11.02,3069.0,2882.0,0.0,8.16,57.09,8.51,20.92,37.27,2,1,2,12.0,32.0,0.0,1.0,0.0,0,105.0,1.382,247.2,0.494,0.78,0.494,0.98,0.95,0.646,3237.344,3.4,5.99488,6.5280000000000005,0.0
519794,Ranipura B,Savli,22.50843,73.174065,482.0,96.0,0.0,0.533,Medium (Mitigation),256.906,690.0,0.699,255.0,227.0,0.0,0.0,7.04,92.02,0.0,72.22,2,0,0,10.0,40.0,0.0,1.0,0.0,1,100.0,1.648,246.4,0.428,0.47,0.428,0.98,0.948,0.604,256.906,0.0,0.372567,5.33,0.428
519790,Khandi,Savli,22.499195,73.100319,1467.0,300.0,0.95,0.64,Medium (Mitigation),938.88,111.0,13.216,763.0,704.0,0.0,19.83,50.41,16.53,11.57,32.79,2,0,0,19.0,22.0,0.0,1.0,1.0,1,97.5,1.105,246.4,0.523,0.85,0.523,0.98,0.93,0.594,938.88,0.45238095238095233,8.45824,12.16,0.523
519789,Jalampura,Savli,22.502329,73.105973,837.0,163.0,0.0,0.594,Medium (Mitigation),497.178,176.0,4.756,431.0,406.0,0.0,16.85,62.92,1.12,11.24,33.93,2,0,2,17.0,24.0,0.0,1.0,1.0,1,97.5,1.357,248.0,0.467,0.59,0.467,0.98,0.95,0.624,497.178,0.0,2.825064,10.097999999999999,0.467
519792,Raniya,Savli,22.495709,73.133102,3279.0,705.0,10.95,0.586,Medium (Mitigation),1921.494,680.0,4.822,1711.0,1568.0,0.0,0.62,86.0,1.23,4.46,53.67,2,0,2,13.0,26.0,0.0,1.0,0.0,1,107.5,2.948,247.2,0.356,0.59,0.356,0.98,0.95,0.656,1921.494,5.2142857142857135,2.8256919999999996,7.617999999999999,0.356
519793,Mahapura,Savli,22.495327,73.160927,694.0,139.0,2.74,0.61,Medium (Mitigation),423.34,119.0,5.832,358.0,336.0,0.0,0.85,86.32,6.84,4.27,79.21,2,0,1,14.0,24.0,0.0,1.0,0.0,1,105.0,1.559,246.4,0.457,0.62,0.457,0.98,0.95,0.645,423.34,1.3047619047619048,3.55752,8.54,0.457
519810,Anjesar,Savli,22.480895,73.17266,2334.0,438.0,14.4,0.615,Medium (Mitigation),1435.41,532.0,4.387,1262.0,1072.0,0.0,3.19,81.99,0.0,5.07,17.16,2,0,1,12.0,24.0,0.0,1.0,1.0,1,90.0,0.322,247.2,0.542,0.58,0.542,0.98,0.896,0.583,1435.41,6.857142857142857,2.6980049999999998,7.38,0.542
519791,Poicha Raniya,Savli,22.475894,73.114821,2945.0,590.0,20.92,0.538,Medium (Mitigation),1584.41,769.0,3.83,1553.0,1392.0,0.0,3.9,84.79,0.0,5.07,47.55,2,1,1,16.0,18.0,0.0,1.0,1.0,1,95.0,2.597,248.0,0.376,0.56,0.376,0.98,0.926,0.594,1584.41,9.961904761904762,2.06054,8.608,0.376
519811,Moksi,Savli,22.468066,73.147281,5706.0,1248.0,8.53,0.576,Medium (Mitigation),3286.656,1195.0,4.775,2974.0,2732.0,0.0,0.0,87.97,6.43,2.75,60.02,2,1,2,22.0,26.0,0.0,1.0,1.0,1,97.5,0.31,248.8,0.541,0.59,0.541,0.98,0.95,0.613,3286.656,4.061904761904762,2.7504,12.671999999999999,0.541
519786,Bahidhara Alias Natvarnagar,Savli,22.512292,73.159483,3711.0,712.0,4.28,0.513,Medium (Mitigation),1903.743,1097.0,3.383,1930.0,1781.0,0.0,24.7,68.46,0.0,0.0,46.13,2,1,0,10.0,35.0,0.0,1.0,1.0,1,100.0,2.929,246.4,0.351,0.55,0.351,0.98,0.95,0.645,1903.743,2.038095238095238,1.735479,5.13,0.351
519788,Parthampura Khandi,Savli,22.511161,73.118198,898.0,195.0,17.15,0.593,Medium (Mitigation),532.514,309.0,2.906,466.0,432.0,0.0,20.31,54.46,9.85,14.77,40.11,2,0,2,15.0,26.0,0.0,1.0,1.0,1,92.5,0.84,248.0,0.496,0.54,0.496,0.98,0.915,0.593,532.514,8.166666666666666,1.723258,8.895,0.496
519824,Dodka,Vadodara Rural,22.455062,73.112726,3724.0,716.0,5.91,0.537,Medium (Mitigation),1999.788,770.0,4.836,1969.0,1755.0,0.0,6.09,60.35,0.0,22.46,26.91,2,1,2,9.0,28.0,0.0,1.0,0.0,1,90.0,2.382,248.8,0.402,0.6,0.402,0.98,0.914,0.595,1999.788,2.814285714285714,2.5969320000000002,4.833,0.402
519827,Vasna Kotariya,Vadodara Rural,22.447266,73.154772,3974.0,796.0,5.23,0.605,Medium (Mitigation),2404.27,499.0,7.964,2129.0,1845.0,0.0,3.61,74.1,0.0,7.03,43.36,2,1,2,10.0,22.0,0.0,1.0,0.0,1,97.5,0.691,247.2,0.529,0.69,0.529,0.98,0.949,0.612,2404.27,2.4904761904761905,4.81822,6.05,0.529
519747,Ankaliya,Savli,22.616419,73.377167,1067.0,240.0,21.37,0.591,Medium (Mitigation),630.597,443.0,2.409,571.0,496.0,0.0,4.74,88.71,0.0,0.9,76.34,2,0,1,12.0,40.0,0.0,0.0,1.0,1,97.5,1.111,248.0,0.474,0.52,0.474,0.98,0.95,0.613,630.597,10.176190476190476,1.4237189999999997,7.092,0.474
519756,Lachhanpura,Savli,22.614795,73.22513,1201.0,252.0,14.32,0.51,Medium (Mitigation),612.51,246.0,4.882,623.0,578.0,0.0,40.89,56.28,0.0,0.0,71.94,2,0,0,9.0,45.0,0.0,0.0,0.0,0,87.5,1.113,248.8,0.502,0.6,0.502,0.98,0.883,0.573,612.51,6.819047619047619,2.48982,4.59,0.0
519750,Mevli,Savli,22.614616,73.329978,3775.0,755.0,7.42,0.549,Medium (Mitigation),2072.4750000000004,913.0,4.135,1989.0,1786.0,0.0,14.99,72.87,0.0,5.8,69.97,2,1,0,13.0,45.0,0.0,1.0,1.0,1,95.0,1.244,249.6,0.473,0.57,0.473,0.98,0.936,0.604,2072.4750000000004,3.533333333333333,2.270115,7.1370000000000005,0.473
519748,Dhantej,Savli,22.597216,73.356397,5470.0,1173.0,11.81,0.562,Medium (Mitigation),3074.1400000000003,1591.0,3.438,2819.0,2651.0,0.0,5.03,84.4,0.0,5.09,55.81,2,1,1,16.0,40.0,0.0,1.0,1.0,1,95.0,0.272,251.2,0.539,0.55,0.539,0.98,0.947,0.608,3074.1400000000003,5.623809523809523,1.9321560000000002,8.992,0.539
519795,Namisara,Savli,22.515105,73.189227,2102.0,476.0,14.03,0.532,Medium (Mitigation),1118.264,974.0,2.158,1113.0,989.0,0.0,2.46,87.47,0.0,1.95,76.53,2,1,0,9.0,34.0,0.0,1.0,1.0,1,85.0,0.896,247.2,0.513,0.51,0.513,0.98,0.873,0.573,1118.2640000000001,6.68095238095238,1.148056,4.788,0.513
519734,Latva,Desar,22.667525,73.366624,1635.0,348.0,3.55,0.517,Medium (Mitigation),845.2950000000001,319.0,5.125,856.0,779.0,0.0,0.0,76.25,0.0,0.0,39.34,2,0,0,12.0,54.0,0.0,0.0,0.0,0,87.5,0.061,250.4,0.576,0.6,0.576,0.98,0.886,0.573,845.2950000000001,1.6904761904761902,2.649625,6.204000000000001,0.0
519724,Bhila,Desar,22.666808,73.359725,325.0,80.0,0.0,0.472,Medium (Mitigation),153.4,123.0,2.642,176.0,149.0,0.0,43.9,52.03,0.0,0.0,46.88,2,0,0,13.0,55.0,0.0,0.0,0.0,0,90.0,0.512,248.8,0.522,0.53,0.522,0.98,0.898,0.582,153.4,0.0,1.247024,6.135999999999999,0.0
519730,Vansiya,Desar,22.664588,73.398534,1144.0,256.0,4.11,0.504,Medium (Mitigation),576.576,259.0,4.417,607.0,537.0,0.0,2.32,77.99,0.0,0.0,44.06,2,0,1,19.0,61.0,0.0,0.0,0.0,0,87.5,0.361,250.4,0.552,0.58,0.552,0.98,0.886,0.573,576.576,1.9571428571428573,2.226168,9.576,0.0
519722,Vaghanu Muvadu,Desar,22.657829,73.337583,361.0,84.0,1.66,0.393,Low (Monitoring),141.87300000000002,198.0,1.823,198.0,163.0,0.0,64.97,33.5,0.0,0.0,75.76,3,0,0,14.0,56.0,0.0,0.0,0.0,0,90.0,2.02,249.6,0.412,0.5,0.412,0.98,0.893,0.574,141.87300000000002,0.5354838709677419,0.716439,5.502000000000001,0.0
519721,Gorsan,Desar,22.66062,73.317646,717.0,136.0,0.0,0.54,Medium (Mitigation),387.18,204.0,3.515,368.0,349.0,0.0,23.53,72.06,0.0,0.0,100.0,3,0,0,18.0,51.0,0.0,1.0,1.0,1,85.0,0.56,248.8,0.545,0.56,0.545,0.98,0.875,0.573,387.18,0.0,1.8981000000000001,9.72,0.545
519720,Shihora,Desar,22.657088,73.2868,6021.0,1208.0,7.64,0.549,Medium (Mitigation),3305.5290000000005,1242.0,4.848,3122.0,2899.0,0.0,44.57,44.01,0.0,0.4,91.41,3,0,0,15.0,48.0,0.0,1.0,1.0,1,90.0,1.574,249.6,0.459,0.6,0.459,0.98,0.897,0.581,3305.5290000000005,2.464516129032258,2.661552,8.235000000000001,0.459
519733,Limdi,Desar,22.654626,73.385685,960.0,188.0,14.69,0.498,Medium (Mitigation),478.08,358.0,2.682,499.0,461.0,0.0,7.82,87.99,0.0,0.0,67.94,2,0,0,8.0,59.0,0.0,0.0,0.0,0,90.0,0.102,250.4,0.552,0.53,0.552,0.98,0.904,0.584,478.08,6.995238095238094,1.335636,3.984,0.0
519731,Ghanta,Desar,22.65819,73.403154,163.0,32.0,0.0,0.551,Medium (Mitigation),89.813,255.0,0.639,84.0,79.0,0.0,28.24,69.02,0.0,0.0,43.18,2,0,0,11.0,57.0,0.0,0.0,1.0,1,87.5,0.087,250.4,0.555,0.47,0.555,0.98,0.876,0.562,89.813,0.0,0.35208900000000004,6.061000000000001,0.555
519738,Nhara,Savli,22.646613,73.312436,2460.0,477.0,0.24,0.554,Medium (Mitigation),1362.84,371.0,6.631,1271.0,1189.0,0.0,39.89,57.41,0.0,0.0,52.11,3,1,0,14.0,53.0,0.0,0.0,1.0,1,90.0,0.317,249.6,0.554,0.65,0.554,0.98,0.898,0.582,1362.8400000000001,0.07741935483870967,3.6735740000000003,7.756,0.554
519732,Andrakhiya,Desar,22.650172,73.392421,574.0,99.0,23.52,0.613,Medium (Mitigation),351.862,188.0,3.053,294.0,280.0,0.0,9.63,87.17,0.0,0.0,61.35,2,0,0,7.0,60.0,0.0,0.0,1.0,1,90.0,0.07,250.4,0.555,0.54,0.555,0.98,0.902,0.583,351.86199999999997,11.2,1.871489,4.291,0.555
519737,Gutardi,Savli,22.642703,73.334373,1726.0,345.0,10.43,0.597,Medium (Mitigation),1030.422,518.0,3.332,876.0,850.0,0.0,23.7,67.82,0.0,0.0,45.74,2,0,0,22.0,60.0,0.0,1.0,1.0,1,87.5,0.345,251.2,0.549,0.55,0.549,0.98,0.882,0.57,1030.422,4.966666666666666,1.9892039999999998,13.134,0.549
519736,Sandhasal,Desar,22.644957,73.351477,4248.0,900.0,12.29,0.572,Medium (Mitigation),2429.856,798.0,5.323,2199.0,2049.0,0.0,0.0,79.05,0.0,9.03,74.6,2,1,1,20.0,5.0,0.0,1.0,1.0,1,92.5,1.056,250.4,0.492,0.61,0.492,0.98,0.921,0.593,2429.8559999999998,5.852380952380952,3.044756,11.44,0.492
519735,Vav,Desar,22.641302,73.3653,1145.0,249.0,0.0,0.493,Medium (Mitigation),564.485,238.0,4.811,617.0,528.0,0.0,0.0,93.78,0.0,0.0,40.76,2,0,0,8.0,58.0,0.0,0.0,0.0,0,95.0,1.439,248.0,0.462,0.59,0.462,0.98,0.949,0.616,564.485,0.0,2.371823,3.944,0.0
519740,Ajabpura,Savli,22.641095,73.26504,2222.0,459.0,0.0,0.497,Medium (Mitigation),1104.334,761.0,2.92,1122.0,1100.0,0.0,48.09,49.41,0.0,0.0,74.47,3,1,0,12.0,45.0,0.0,1.0,1.0,1,90.0,0.846,248.0,0.5,0.54,0.5,0.98,0.907,0.592,1104.334,0.0,1.4512399999999999,5.964,0.5
519741,Amarapura,Savli,22.630837,73.247017,2071.0,454.0,3.43,0.551,Medium (Mitigation),1141.121,558.0,3.711,1092.0,979.0,0.0,30.47,46.77,0.0,0.0,45.98,3,0,0,10.0,42.0,0.0,1.0,1.0,1,87.5,0.215,250.4,0.559,0.56,0.559,0.98,0.887,0.574,1141.121,1.1064516129032258,2.0447610000000003,5.510000000000001,0.559
519745,Zumkha,Savli,22.628964,73.320551,1164.0,220.0,24.57,0.619,Medium (Mitigation),720.516,254.0,4.583,610.0,554.0,0.0,16.86,80.0,0.0,0.0,60.29,2,0,0,16.0,55.0,0.0,1.0,1.0,1,95.0,1.354,250.4,0.469,0.59,0.469,0.98,0.937,0.603,720.516,11.7,2.836877,9.904,0.469
519746,Dipapura,Savli,22.627892,73.344346,1022.0,216.0,22.02,0.604,Medium (Mitigation),617.288,301.0,3.395,523.0,499.0,0.0,12.62,79.73,0.0,0.0,62.5,2,0,0,14.0,45.0,0.0,0.0,1.0,1,92.5,0.833,252.8,0.5,0.55,0.5,0.98,0.909,0.58,617.288,10.485714285714286,2.05058,8.456,0.5
519751,Vitoj,Savli,22.612199,73.311078,1667.0,320.0,3.0,0.6,Medium (Mitigation),1000.2,425.0,3.922,869.0,798.0,0.0,7.06,71.76,0.0,19.06,49.18,2,0,1,11.0,47.0,0.0,0.0,1.0,1,92.5,0.264,250.4,0.542,0.57,0.542,0.98,0.927,0.597,1000.1999999999999,1.4285714285714286,2.3532,6.6,0.542
519742,Kalupura,Savli,22.620001,73.252806,91.0,22.0,38.46,0.538,Medium (Mitigation),48.958000000000006,109.0,0.835,46.0,45.0,42.2,19.27,37.61,0.0,0.0,48.78,3,0,0,13.0,49.0,0.0,0.0,1.0,1,90.0,0.784,251.2,0.483,0.39,0.483,0.98,0.903,0.52,48.958000000000006,12.406451612903226,0.44923,6.994000000000001,0.483
519749,Narpura,Savli,22.612873,73.347288,624.0,134.0,19.87,0.656,High (Relocation Priority),409.344,66.0,9.455,319.0,305.0,0.0,0.0,80.3,0.0,0.0,75.47,2,0,0,16.0,44.0,0.0,0.0,1.0,1,102.5,1.656,246.4,0.467,0.73,0.467,0.98,0.95,0.637,409.344,9.461904761904762,6.20248,10.496,0.467
519752,Samantpura,Savli,22.610941,73.290607,30.0,9.0,0.0,0.453,Medium (Mitigation),13.59,129.0,0.233,15.0,15.0,0.0,27.91,67.44,0.0,0.0,68.97,2,0,0,10.0,45.0,0.0,0.0,0.0,0,92.5,0.431,250.4,0.514,0.46,0.514,0.98,0.938,0.612,13.59,0.0,0.105549,4.53,0.0
519757,Rupankui,Savli,22.603019,73.212801,1963.0,428.0,0.66,0.463,Medium (Mitigation),908.869,583.0,3.367,1039.0,924.0,0.0,34.99,59.52,0.0,0.0,72.05,2,0,0,7.0,37.0,0.0,1.0,0.0,0,90.0,1.679,248.8,0.443,0.55,0.443,0.98,0.89,0.573,908.869,0.3142857142857143,1.558921,3.241,0.0
519755,Rasawadi,Savli,22.606542,73.250407,1152.0,243.0,3.73,0.429,Medium (Mitigation),494.208,163.0,7.067,575.0,577.0,0.0,0.61,82.82,0.0,4.91,74.07,3,1,0,7.0,40.0,0.0,1.0,0.0,0,92.5,2.275,251.2,0.415,0.66,0.415,0.98,0.908,0.582,494.20799999999997,1.2032258064516128,3.031743,3.003,0.0
519753,Gangadiyapura,Savli,22.602837,73.281439,416.0,100.0,7.21,0.501,Medium (Mitigation),208.416,92.0,4.522,228.0,188.0,0.0,0.0,89.01,0.0,0.0,75.31,2,0,0,9.0,43.0,0.0,0.0,0.0,0,90.0,0.871,249.6,0.506,0.59,0.506,0.98,0.898,0.582,208.416,3.433333333333333,2.2655220000000003,4.509,0.0
519760,Dungrapura,Savli,22.599649,73.324299,358.0,95.0,0.0,0.547,Medium (Mitigation),195.826,1168.0,0.307,203.0,155.0,0.0,8.14,68.72,0.0,0.0,87.28,2,0,1,7.0,48.0,0.0,1.0,1.0,1,92.5,0.27,252.0,0.526,0.46,0.526,0.98,0.922,0.593,195.82600000000002,0.0,0.16792900000000002,3.829,0.526
519758,Kanoda,Savli,22.596876,73.199142,4854.0,1074.0,2.35,0.588,Medium (Mitigation),2854.152,578.0,8.398,2447.0,2407.0,0.0,32.64,60.45,0.0,0.0,85.71,2,1,0,5.0,30.0,0.0,1.0,1.0,1,87.5,1.113,248.0,0.516,0.7,0.516,0.98,0.878,0.571,2854.152,1.119047619047619,4.9380239999999995,2.94,0.516
519759,Rasulpur,Savli,22.594845,73.232122,1466.0,306.0,15.69,0.533,Medium (Mitigation),781.378,399.0,3.674,747.0,719.0,0.0,0.5,87.5,0.0,0.0,71.14,3,0,1,5.0,38.0,0.0,1.0,0.0,1,87.5,2.111,248.8,0.426,0.56,0.426,0.98,0.874,0.563,781.378,5.0612903225806445,1.958242,2.665,0.426
519763,Vasanpura,Savli,22.584223,73.309628,920.0,220.0,6.96,0.385,Low (Monitoring),354.2,908.0,1.013,484.0,436.0,0.0,2.39,79.78,2.61,4.78,86.1,2,1,0,7.0,40.0,0.0,1.0,0.0,0,92.5,2.404,251.2,0.379,0.48,0.379,0.98,0.918,0.591,354.2,3.314285714285714,0.390005,2.6950000000000003,0.0
519766,Poicha Kanoda,Savli,22.583638,73.180915,5020.0,1046.0,1.25,0.537,Medium (Mitigation),2695.74,1061.0,4.731,2590.0,2430.0,0.0,15.25,66.67,0.0,0.28,84.87,3,0,0,5.0,40.0,0.0,1.0,1.0,1,87.5,1.782,247.2,0.453,0.59,0.453,0.98,0.881,0.573,2695.7400000000002,0.4032258064516129,2.540547,2.685,0.453
519764,Muval,Savli,22.578348,73.26441,1873.0,425.0,46.93,0.447,Medium (Mitigation),837.231,1829.0,1.024,971.0,902.0,0.0,1.26,69.37,0.0,9.9,100.0,2,1,2,3.0,35.0,0.0,1.0,1.0,1,25.0,0.396,120.0,0.752,0.48,0.752,0.035,0.388,0.286,837.231,22.347619047619048,0.457728,1.341,0.752
519761,Tulsipura,Savli,22.567101,73.363504,1344.0,278.0,37.5,0.578,Medium (Mitigation),776.832,1044.0,1.287,664.0,680.0,0.0,4.21,83.62,0.0,4.89,60.14,2,0,0,14.0,54.0,0.0,1.0,1.0,1,95.0,2.099,248.8,0.401,0.49,0.401,0.98,0.934,0.603,776.832,17.857142857142858,0.7438859999999999,8.091999999999999,0.401
519762,Kamalpura,Savli,22.574665,73.339106,607.0,122.0,53.54,0.589,Medium (Mitigation),357.523,615.0,0.987,310.0,297.0,0.0,1.14,91.06,0.0,5.04,69.11,2,0,0,16.0,57.0,0.0,0.0,1.0,1,90.0,2.114,248.0,0.402,0.48,0.402,0.98,0.898,0.583,357.52299999999997,25.495238095238093,0.5813429999999999,9.424,0.402
519767,Mevaliapura,Savli,22.571804,73.181615,1130.0,205.0,0.44,0.612,Medium (Mitigation),691.56,109.0,10.367,584.0,546.0,0.0,0.0,83.33,0.0,11.11,66.67,2,0,0,6.0,36.0,0.0,1.0,1.0,1,92.5,2.609,248.8,0.405,0.76,0.405,0.98,0.917,0.593,691.56,0.20952380952380953,6.344604,3.6719999999999997,0.405
519765,Sardarpura,Savli,22.567424,73.196341,526.0,118.0,2.28,0.579,Medium (Mitigation),304.554,92.0,5.717,265.0,261.0,0.0,0.0,90.22,0.0,5.43,60.24,2,0,0,5.0,39.0,0.0,1.0,1.0,1,95.0,3.159,247.2,0.345,0.62,0.345,0.98,0.935,0.605,304.554,1.0857142857142856,3.3101429999999996,2.8949999999999996,0.345
519771,Moti Bhadol,Savli,22.548218,73.316037,1557.0,346.0,16.18,0.519,Medium (Mitigation),808.083,906.0,1.719,797.0,760.0,0.0,0.77,90.29,0.0,8.94,77.14,3,0,0,11.0,39.0,0.0,1.0,0.0,1,90.0,1.445,248.0,0.452,0.5,0.452,0.98,0.896,0.582,808.083,5.219354838709677,0.8921610000000001,5.7090000000000005,0.452
519770,Charanpura,Savli,22.561883,73.301134,930.0,195.0,4.52,0.43,Medium (Mitigation),399.9,421.0,2.209,477.0,453.0,0.0,0.0,95.48,0.0,2.38,94.76,2,0,0,8.0,41.0,0.0,1.0,0.0,0,95.0,3.446,248.0,0.311,0.52,0.311,0.98,0.934,0.604,399.9,2.1523809523809523,0.94987,3.44,0.0
