village_code,village_name,subdistrict,latitude,longitude,geo_area_ha,pct_non_agri_builtup,pct_barren_uncultivable,total_population,population_density_per_ha,road_connectivity_score,healthcare_access_score,drainage_quality_score,tapwater_treated,tubewell_borehole,nearest_town_dist_km,district_hq_dist_km,flood_hazard_score_FROM_MODEL1,landslide_susceptibility_score_FROM_MODEL4,buildable_area_ha_EXTERNAL_TOFILL,water_supply_capacity_lpd_EXTERNAL_TOFILL,protected_forest_wetland_overlap_EXTERNAL_TOFILL,land_ownership_status_EXTERNAL_TOFILL,land_acquisition_feasibility_EXTERNAL_TOFILL,employment_market_access_EXTERNAL_TOFILL,site_suitability_score_TARGET,estimated_carrying_capacity_TARGET,accessibility_score,final_suitability
519965,Nava Rampura,Vaghodia,22.344775,73.408848,270.0,0.0,4.09,608.0,2.252,2,0,1,0.0,0.0,4.0,22.0,0.449,0.616,94.5,51680.0,0,Private / Mixed,Medium,High,0.676,4252,0.24390243902439027,0.63882
519966,Vesaniya,Vaghodia,22.342325,73.438877,427.0,6.4,1.42,1007.0,2.358,3,0,1,0.0,1.0,7.0,27.0,0.355,0.625,149.4,85595.0,0,Private / Mixed,Medium,High,0.931,6723,0.14084507042253522,1.3909140000000002
519968,Valva,Vaghodia,22.342418,73.503181,253.0,4.26,12.34,700.0,2.767,2,0,1,0.0,0.0,12.0,34.0,0.509,0.596,88.6,59500.0,0,Private / Mixed,Medium,High,0.651,3986,0.08264462809917356,0.5767859999999999
519969,Hamirpuri,Vaghodia,22.339955,73.525062,73.0,1.37,15.07,127.0,1.74,2,0,1,0.0,1.0,12.0,34.0,0.407,0.605,25.5,10795.0,0,Government Revenue Land,High,High,0.601,1147,0.08264462809917356,0.153255
519970,Dharola,Vaghodia,22.334722,73.546397,574.0,1.22,1.05,283.0,0.493,2,0,1,0.0,0.0,15.0,37.0,0.266,0.463,40.2,24055.0,1,Private / Mixed,Medium,Moderate,0.691,1809,0.06622516556291391,0.277782
519972,Gambhirpura,Vaghodia,22.333731,73.521104,80.0,5.0,6.25,711.0,8.887,2,0,1,0.0,0.0,13.0,35.0,0.42,0.594,28.0,60435.0,0,Private / Mixed,Medium,High,0.601,1260,0.07633587786259542,0.16827999999999999
519768,Wankaner,Savli,22.552458,73.177017,1641.0,7.25,3.53,8770.0,5.344,2,1,2,0.0,1.0,5.0,36.0,0.388,0.582,574.3,745450.0,0,Private / Mixed,Medium,High,0.777,25843,0.19607843137254904,4.462311
519787,Bhadarva,Savli,22.510437,73.129922,540.0,5.32,8.16,5951.0,11.02,2,1,2,0.0,1.0,12.0,32.0,0.494,0.646,189.0,505835.0,0,Private / Mixed,Medium,High,0.73,8505,0.08264462809917356,1.3797
519794,Ranipura B,Savli,22.50843,73.174065,690.0,0.94,0.0,482.0,0.699,2,0,0,0.0,1.0,10.0,40.0,0.428,0.604,241.5,40970.0,0,Private / Mixed,Medium,High,0.76,10867,0.09900990099009901,1.8354
519790,Khandi,Savli,22.499195,73.100319,111.0,1.65,19.83,1467.0,13.216,2,0,0,0.0,1.0,19.0,22.0,0.523,0.594,38.8,124695.0,0,Government Revenue Land,High,Moderate,0.58,1745,0.05235602094240837,0.22504
519789,Jalampura,Savli,22.502329,73.105973,176.0,3.37,16.85,837.0,4.756,2,0,2,0.0,1.0,17.0,24.0,0.467,0.624,61.6,71145.0,0,Government Revenue Land,High,Moderate,0.625,2772,0.05847953216374269,0.385
519792,Raniya,Savli,22.495709,73.133102,680.0,7.69,0.62,3279.0,4.822,2,0,2,0.0,1.0,13.0,26.0,0.356,0.656,238.0,278715.0,0,Private / Mixed,Medium,High,0.777,10710,0.07633587786259542,1.8492600000000001
519793,Mahapura,Savli,22.495327,73.160927,119.0,0.85,0.85,694.0,5.832,2,0,1,0.0,1.0,14.0,24.0,0.457,0.645,41.6,58990.0,0,Private / Mixed,Medium,High,0.599,1872,0.07092198581560284,0.249184
519810,Anjesar,Savli,22.480895,73.17266,532.0,9.76,3.19,2334.0,4.387,2,0,1,0.0,1.0,12.0,24.0,0.542,0.583,186.2,198390.0,0,Private / Mixed,Medium,High,0.723,8379,0.08264462809917356,1.3462259999999997
519791,Poicha Raniya,Savli,22.475894,73.114821,769.0,6.24,3.9,2945.0,3.83,2,1,1,0.0,1.0,16.0,18.0,0.376,0.594,269.2,250325.0,0,Private / Mixed,Medium,Moderate,0.779,12114,0.06211180124223602,2.0970679999999997
519811,Moksi,Savli,22.468066,73.147281,1195.0,2.85,0.0,5706.0,4.775,2,1,2,0.0,1.0,22.0,26.0,0.541,0.613,418.2,485010.0,0,Private / Mixed,Medium,Moderate,0.719,18819,0.04524886877828054,3.006858
519786,Bahidhara Alias Natvarnagar,Savli,22.512292,73.159483,1097.0,6.84,24.7,3711.0,3.383,2,1,0,0.0,1.0,10.0,35.0,0.351,0.645,384.0,315435.0,0,Government Revenue Land,High,High,0.78,17280,0.09900990099009901,2.9951999999999996
519788,Parthampura Khandi,Savli,22.511161,73.118198,309.0,0.62,20.31,898.0,2.906,2,0,2,0.0,1.0,15.0,26.0,0.496,0.593,108.2,76330.0,0,Government Revenue Land,High,Moderate,0.682,4869,0.06622516556291391,0.737924
519824,Dodka,Vadodara Rural,22.455062,73.112726,770.0,4.06,6.09,3724.0,4.836,2,1,2,0.0,1.0,9.0,28.0,0.402,0.595,269.5,316540.0,0,Private / Mixed,Medium,High,0.77,12127,0.10989010989010989,2.0751500000000003
519827,Vasna Kotariya,Vadodara Rural,22.447266,73.154772,499.0,7.03,3.61,3974.0,7.964,2,1,2,0.0,1.0,10.0,22.0,0.529,0.612,174.6,337790.0,0,Private / Mixed,Medium,High,0.723,7857,0.09900990099009901,1.2623579999999999
519747,Ankaliya,Savli,22.616419,73.377167,443.0,5.64,4.74,1067.0,2.409,2,0,1,0.0,0.0,12.0,40.0,0.474,0.613,155.0,90695.0,0,Private / Mixed,Medium,High,0.742,6975,0.08264462809917356,1.1501000000000001
519756,Lachhanpura,Savli,22.614795,73.22513,246.0,2.83,40.89,1201.0,4.882,2,0,0,0.0,0.0,9.0,45.0,0.502,0.573,86.1,102085.0,0,Government Revenue Land,High,High,0.653,3874,0.10989010989010989,0.562233
519750,Mevli,Savli,22.614616,73.329978,913.0,0.33,14.99,3775.0,4.135,2,1,0,0.0,1.0,13.0,45.0,0.473,0.604,319.5,320875.0,0,Private / Mixed,Medium,High,0.744,14377,0.07633587786259542,2.37708
519748,Dhantej,Savli,22.597216,73.356397,1591.0,5.47,5.03,5470.0,3.438,2,1,1,0.0,1.0,16.0,40.0,0.539,0.608,556.8,464950.0,0,Private / Mixed,Medium,Moderate,0.72,25055,0.06211180124223602,4.008959999999999
519795,Namisara,Savli,22.515105,73.189227,974.0,8.11,2.46,2102.0,2.158,2,1,0,0.0,1.0,9.0,34.0,0.513,0.573,340.9,178670.0,0,Private / Mixed,Medium,High,0.734,15340,0.10989010989010989,2.5022059999999997
519734,Latva,Desar,22.667525,73.366624,319.0,9.06,0.0,1635.0,5.125,2,0,0,0.0,0.0,12.0,54.0,0.576,0.573,111.6,138975.0,0,Private / Mixed,Medium,High,0.661,5022,0.08264462809917356,0.737676
519724,Bhila,Desar,22.666808,73.359725,123.0,4.07,43.9,325.0,2.642,2,0,0,0.0,0.0,13.0,55.0,0.522,0.582,43.0,27625.0,0,Government Revenue Land,High,High,0.587,1935,0.07633587786259542,0.25241
519730,Vansiya,Desar,22.664588,73.398534,259.0,1.16,2.32,1144.0,4.417,2,0,1,0.0,0.0,19.0,61.0,0.552,0.573,90.6,97240.0,0,Private / Mixed,Medium,Moderate,0.642,4076,0.05235602094240837,0.581652
519722,Vaghanu Muvadu,Desar,22.657829,73.337583,198.0,1.52,64.97,361.0,1.823,3,0,0,0.0,0.0,14.0,56.0,0.412,0.574,69.3,30685.0,0,Government Revenue Land,High,High,0.812,3118,0.07092198581560284,0.562716
519721,Gorsan,Desar,22.66062,73.317646,204.0,4.41,23.53,717.0,3.515,3,0,0,0.0,1.0,18.0,51.0,0.545,0.573,71.4,60945.0,0,Government Revenue Land,High,Moderate,0.768,3213,0.055248618784530384,0.5483520000000001
519720,Shihora,Desar,22.657088,73.2868,1242.0,7.8,44.57,6021.0,4.848,3,0,0,0.0,1.0,15.0,48.0,0.459,0.581,434.7,511785.0,0,Government Revenue Land,High,Moderate,0.902,19561,0.06622516556291391,3.920994
519733,Limdi,Desar,22.654626,73.385685,358.0,4.19,7.82,960.0,2.682,2,0,0,0.0,0.0,8.0,59.0,0.552,0.584,125.3,81600.0,0,Private / Mixed,Medium,High,0.686,5638,0.1234567901234568,0.8595580000000002
519731,Ghanta,Desar,22.65819,73.403154,255.0,2.75,28.24,163.0,0.639,2,0,0,0.0,0.0,11.0,57.0,0.555,0.562,89.2,13855.0,0,Government Revenue Land,High,High,0.64,4014,0.0900900900900901,0.57088
519738,Nhara,Savli,22.646613,73.312436,371.0,2.7,39.89,2460.0,6.631,3,1,0,0.0,0.0,14.0,53.0,0.554,0.582,129.8,209100.0,0,Government Revenue Land,High,High,0.842,5841,0.07092198581560284,1.092916
519732,Andrakhiya,Desar,22.650172,73.392421,188.0,3.21,9.63,574.0,3.053,2,0,0,0.0,0.0,7.0,60.0,0.555,0.583,65.8,48790.0,0,Private / Mixed,Medium,High,0.606,2961,0.14084507042253522,0.398748
519737,Gutardi,Savli,22.642703,73.334373,518.0,6.74,23.7,1726.0,3.332,2,0,0,0.0,1.0,22.0,60.0,0.549,0.57,181.3,146710.0,0,Government Revenue Land,High,Moderate,0.722,8158,0.04524886877828054,1.3089860000000002
519736,Sandhasal,Desar,22.644957,73.351477,798.0,4.14,0.0,4248.0,5.323,2,1,1,0.0,1.0,20.0,5.0,0.492,0.593,279.3,361080.0,0,Private / Mixed,Medium,Moderate,0.739,12568,0.04975124378109452,2.0640270000000003
519735,Vav,Desar,22.641302,73.3653,238.0,6.22,0.0,1145.0,4.811,2,0,0,0.0,0.0,8.0,58.0,0.462,0.616,83.3,97325.0,0,Private / Mixed,Medium,High,0.657,3748,0.1234567901234568,0.547281
519740,Ajabpura,Savli,22.641095,73.26504,761.0,2.5,48.09,2222.0,2.92,3,1,0,0.0,1.0,12.0,45.0,0.5,0.592,266.3,188870.0,0,Government Revenue Land,High,High,0.886,11983,0.08264462809917356,2.359418
519741,Amarapura,Savli,22.630837,73.247017,558.0,22.76,30.47,2071.0,3.711,3,0,0,0.0,1.0,10.0,42.0,0.559,0.574,195.3,176035.0,0,Government Revenue Land,High,High,0.868,8788,0.09900990099009901,1.695204
519745,Zumkha,Savli,22.628964,73.320551,254.0,3.14,16.86,1164.0,4.583,2,0,0,0.0,1.0,16.0,55.0,0.469,0.603,88.9,98940.0,0,Government Revenue Land,High,Moderate,0.664,4000,0.06211180124223602,0.590296
519746,Dipapura,Savli,22.627892,73.344346,301.0,7.64,12.62,1022.0,3.395,2,0,0,0.0,0.0,14.0,45.0,0.5,0.58,105.4,86870.0,0,Private / Mixed,Medium,High,0.679,4743,0.07092198581560284,0.7156660000000001
519751,Vitoj,Savli,22.612199,73.311078,425.0,2.12,7.06,1667.0,3.922,2,0,1,0.0,0.0,11.0,47.0,0.542,0.597,148.8,141695.0,0,Private / Mixed,Medium,High,0.719,6696,0.0900900900900901,1.069872
519742,Kalupura,Savli,22.620001,73.252806,109.0,0.92,19.27,91.0,0.835,3,0,0,0.0,0.0,13.0,49.0,0.483,0.52,22.1,7735.0,1,Government Revenue Land,High,High,0.732,994,0.07633587786259542,0.161772
519749,Narpura,Savli,22.612873,73.347288,66.0,19.7,0.0,624.0,9.455,2,0,0,0.0,0.0,16.0,44.0,0.467,0.637,23.1,53040.0,0,Private / Mixed,Medium,Moderate,0.572,1039,0.06211180124223602,0.132132
519752,Samantpura,Savli,22.610941,73.290607,129.0,4.65,27.91,30.0,0.233,2,0,0,0.0,0.0,10.0,45.0,0.514,0.612,45.2,2550.0,0,Government Revenue Land,High,High,0.589,2034,0.09900990099009901,0.266228
519757,Rupankui,Savli,22.603019,73.212801,583.0,5.49,34.99,1963.0,3.367,2,0,0,0.0,1.0,7.0,37.0,0.443,0.573,204.0,166855.0,0,Government Revenue Land,High,High,0.759,9180,0.14084507042253522,1.5483600000000002
519755,Rasawadi,Savli,22.606542,73.250407,163.0,11.66,0.61,1152.0,7.067,3,1,0,0.0,1.0,7.0,40.0,0.415,0.582,57.0,97920.0,0,Private / Mixed,Medium,High,0.793,2565,0.14084507042253522,0.45201
519753,Gangadiyapura,Savli,22.602837,73.281439,92.0,10.99,0.0,416.0,4.522,2,0,0,0.0,0.0,9.0,43.0,0.506,0.582,32.2,35360.0,0,Private / Mixed,Medium,High,0.579,1449,0.10989010989010989,0.186438
519760,Dungrapura,Savli,22.599649,73.324299,1168.0,23.14,8.14,358.0,0.307,2,0,1,0.0,1.0,7.0,48.0,0.526,0.593,408.8,30430.0,0,Private / Mixed,Medium,High,0.727,18396,0.14084507042253522,2.971976
519758,Kanoda,Savli,22.596876,73.199142,578.0,6.91,32.64,4854.0,8.398,2,1,0,0.0,1.0,5.0,30.0,0.516,0.571,202.3,412590.0,0,Government Revenue Land,High,High,0.734,9103,0.19607843137254904,1.484882
519759,Rasulpur,Savli,22.594845,73.232122,399.0,12.0,0.5,1466.0,3.674,3,0,1,0.0,1.0,5.0,38.0,0.426,0.563,139.6,124610.0,0,Private / Mixed,Medium,High,0.903,6282,0.19607843137254904,1.260588
519763,Vasanpura,Savli,22.584223,73.309628,908.0,10.43,2.39,920.0,1.013,2,1,0,0.0,1.0,7.0,40.0,0.379,0.591,317.8,78200.0,0,Private / Mixed,Medium,High,0.779,14301,0.14084507042253522,2.4756620000000003
519766,Poicha Kanoda,Savli,22.583638,73.180915,1061.0,17.8,15.25,5020.0,4.731,3,0,0,0.0,1.0,5.0,40.0,0.453,0.573,371.3,426700.0,0,Government Revenue Land,High,High,0.906,16708,0.19607843137254904,3.3639780000000004
519764,Muval,Savli,22.578348,73.26441,1829.0,19.47,1.26,1873.0,1.024,2,1,2,0.0,1.0,3.0,35.0,0.752,0.286,640.2,159205.0,0,Private / Mixed,Medium,High,0.694,28809,0.3225806451612903,4.442988
519761,Tulsipura,Savli,22.567101,73.363504,1044.0,7.28,4.21,1344.0,1.287,2,0,0,0.0,1.0,14.0,54.0,0.401,0.603,365.4,114240.0,0,Private / Mixed,Medium,High,0.769,16443,0.07092198581560284,2.809926
519762,Kamalpura,Savli,22.574665,73.339106,615.0,2.76,1.14,607.0,0.987,2,0,0,0.0,0.0,16.0,57.0,0.402,0.583,215.2,51595.0,0,Private / Mixed,Medium,Moderate,0.772,9684,0.06211180124223602,1.661344
519767,Mevaliapura,Savli,22.571804,73.181615,109.0,5.56,0.0,1130.0,10.367,2,0,0,0.0,1.0,6.0,36.0,0.405,0.593,38.2,96050.0,0,Private / Mixed,Medium,High,0.62,1719,0.1639344262295082,0.23684000000000002
519765,Sardarpura,Savli,22.567424,73.196341,92.0,4.35,0.0,526.0,5.717,2,0,0,0.0,1.0,5.0,39.0,0.345,0.605,32.2,44710.0,0,Private / Mixed,Medium,High,0.631,1449,0.19607843137254904,0.203182
519771,Moti Bhadol,Savli,22.548218,73.316037,906.0,0.0,0.77,1557.0,1.719,3,0,0,0.0,1.0,11.0,39.0,0.452,0.582,317.1,132345.0,0,Private / Mixed,Medium,High,0.904,14269,0.0900900900900901,2.8665840000000005
519770,Charanpura,Savli,22.561883,73.301134,421.0,1.9,0.0,930.0,2.209,2,0,0,0.0,1.0,8.0,41.0,0.311,0.604,147.4,79050.0,0,Private / Mixed,Medium,High,0.797,6633,0.1234567901234568,1.174778
519769,Javla,Savli,22.552921,73.254503,882.0,14.63,0.23,781.0,0.885,3,0,1,0.0,1.0,1.0,32.0,0.422,0.614,308.7,66385.0,0,Private / Mixed,Medium,High,0.91,13891,0.9090909090909091,2.80917
519772,Vadiya K,Savli,22.55089,73.339853,572.0,23.64,0.0,1396.0,2.441,3,1,0,0.0,1.0,13.0,50.0,0.467,0.592,200.2,118660.0,0,Private / Mixed,Medium,High,0.898,9009,0.07633587786259542,1.797796
519784,Gothada,Savli,22.535905,73.224501,2446.0,1.46,0.82,9347.0,3.821,3,1,0,0.0,1.0,2.0,30.0,0.49,0.561,856.1,794495.0,0,Private / Mixed,Medium,High,0.894,38524,0.47619047619047616,7.6535340000000005
519782,Sherpura,Savli,22.546389,73.290402,1013.0,3.26,0.79,1461.0,1.442,3,0,0,0.0,1.0,7.0,40.0,0.359,0.605,354.5,124185.0,0,Private / Mixed,Medium,High,0.934,15952,0.14084507042253522,3.31103
519773,Mal Ankaliya,Savli,22.546901,73.358528,499.0,6.0,0.4,1007.0,2.018,3,0,0,0.0,0.0,18.0,48.0,0.391,0.561,174.6,85595.0,0,Private / Mixed,Medium,Moderate,0.929,7857,0.055248618784530384,1.6220340000000002
519774,Kambola,Savli,22.539939,73.389336,631.0,5.39,0.0,985.0,1.561,3,0,2,0.0,1.0,22.0,40.0,0.351,0.551,220.8,83725.0,0,Private / Mixed,Medium,Moderate,0.944,9936,0.04524886877828054,2.084352
519779,Ranipura Samlaya,Savli,22.52818,73.342841,102.0,0.0,11.76,2038.0,19.98,3,0,1,0.0,0.0,17.0,47.0,0.48,0.592,35.7,173230.0,0,Private / Mixed,Medium,Moderate,0.741,1606,0.05847953216374269,0.264537
519780,Nani Bhadol,Savli,22.522203,73.317746,951.0,20.82,1.26,1465.0,1.54,2,1,0,0.0,1.0,12.0,37.0,0.5,0.582,332.8,124525.0,0,Private / Mixed,Medium,High,0.738,14976,0.08264462809917356,2.456064
519783,Karachiya,Savli,22.526843,73.263858,656.0,24.7,1.52,1387.0,2.114,3,1,0,0.0,1.0,6.0,34.0,0.526,0.593,229.6,117895.0,0,Private / Mixed,Medium,High,0.877,10332,0.1639344262295082,2.013592
519781,Samlaya,Savli,22.523995,73.290581,1190.0,1.77,0.64,2232.0,1.876,2,1,2,0.0,1.0,10.0,30.0,0.507,0.592,416.5,189720.0,0,Private / Mixed,Medium,High,0.734,18742,0.09900990099009901,3.05711
519785,Ranchhodpura,Savli,22.532442,73.183961,125.0,14.4,0.0,1569.0,12.552,2,0,0,0.0,0.0,7.0,40.0,0.448,0.604,43.8,133365.0,0,Private / Mixed,Medium,High,0.611,1970,0.14084507042253522,0.26761799999999997
519777,Mudhela,Savli,22.50827,73.397671,626.0,18.67,2.93,734.0,1.173,2,0,1,0.0,1.0,7.0,36.0,0.491,0.605,219.1,62390.0,0,Private / Mixed,Medium,High,0.737,9859,0.14084507042253522,1.6147669999999998
519778,Ghantiyal,Savli,22.517542,73.377275,680.0,4.57,0.15,1385.0,2.037,2,0,1,0.0,1.0,23.0,40.0,0.509,0.604,238.0,117725.0,0,Private / Mixed,Medium,Moderate,0.731,10710,0.04329004329004329,1.73978
519796,Bautha,Savli,22.511578,73.213664,412.0,7.52,6.07,1541.0,3.74,2,1,1,0.0,1.0,6.0,30.0,0.531,0.573,144.2,130985.0,0,Private / Mixed,Medium,High,0.72,6488,0.1639344262295082,1.0382399999999998
519798,Pasva,Savli,22.501273,73.255812,782.0,3.2,2.94,1155.0,1.477,2,0,0,0.0,1.0,8.0,35.0,0.529,0.574,273.7,98175.0,0,Private / Mixed,Medium,High,0.729,12316,0.1234567901234568,1.995273
519799,Mota Motipura,Savli,22.504195,73.273909,453.0,7.93,0.44,312.0,0.689,3,0,1,0.0,0.0,10.0,25.0,0.511,0.583,158.5,26520.0,0,Private / Mixed,Medium,High,0.884,7132,0.09900990099009901,1.40114
519802,Lotna,Savli,22.504372,73.36037,530.0,3.4,2.26,1669.0,3.149,2,0,2,0.0,1.0,10.0,34.0,0.477,0.602,185.5,141865.0,0,Private / Mixed,Medium,High,0.743,8347,0.09900990099009901,1.378265
519801,Gangadiya,Savli,22.505454,73.33713,1409.0,6.89,1.99,2265.0,1.608,2,1,0,0.0,1.0,15.0,30.0,0.349,0.614,493.2,192525.0,0,Private / Mixed,Medium,Moderate,0.786,22194,0.06622516556291391,3.8765519999999998
519800,Pratapnagar,Savli,22.499167,73.293923,662.0,7.72,0.0,1488.0,2.248,3,1,1,0.0,0.0,12.0,35.0,0.458,0.594,231.7,126480.0,0,Private / Mixed,Medium,High,0.901,10426,0.08264462809917356,2.087617
519805,Vadadala,Savli,22.486995,73.319058,559.0,33.04,2.5,966.0,1.728,3,0,1,0.0,1.0,17.0,27.0,0.513,0.571,195.6,82110.0,0,Private / Mixed,Medium,Moderate,0.885,8802,0.05847953216374269,1.73106
519797,Lasundra,Savli,22.501698,73.232756,497.0,0.6,4.02,1261.0,2.537,2,1,1,0.0,0.0,7.0,28.0,0.53,0.573,163.8,107185.0,0,Private / Mixed,Medium,High,0.729,7371,0.14084507042253522,1.194102
519803,Sadra,Savli,22.501871,73.377151,304.0,6.91,1.32,649.0,2.135,2,0,1,0.0,1.0,17.0,36.0,0.52,0.625,106.4,55165.0,0,Private / Mixed,Medium,Moderate,0.666,4788,0.05847953216374269,0.708624
519809,Tundav,Savli,22.482954,73.20198,1431.0,7.76,2.73,6102.0,4.264,3,1,0,0.0,1.0,10.0,22.0,0.509,0.567,483.7,518670.0,0,Private / Mixed,Medium,High,0.887,21766,0.09900990099009901,4.290419
519804,Adalwada,Savli,22.483591,73.353783,578.0,30.81,1.38,672.0,1.163,2,1,1,0.0,1.0,18.0,31.0,0.492,0.572,202.3,57120.0,0,Private / Mixed,Medium,Moderate,0.742,9103,0.055248618784530384,1.5010660000000002
519807,Subhelav,Savli,22.48513,73.244201,444.0,23.42,2.25,590.0,1.329,1,0,1,0.0,1.0,12.0,30.0,0.502,0.573,155.4,50150.0,0,Private / Mixed,Medium,High,0.588,6993,0.08264462809917356,0.9137519999999999
519808,Paldi,Savli,22.480526,73.22466,327.0,7.67,0.92,749.0,2.291,2,0,0,0.0,1.0,13.0,30.0,0.479,0.592,114.4,63665.0,0,Private / Mixed,Medium,High,0.696,5148,0.07633587786259542,0.796224
519822,Dhanora,Savli,22.46833,73.335342,281.0,3.12,12.15,1254.0,4.463,2,0,1,0.0,1.0,20.0,29.0,0.507,0.583,98.4,106590.0,0,Private / Mixed,Medium,Moderate,0.666,4428,0.04975124378109452,0.655344
519806,Chandranagar,Savli,22.474179,73.25903,517.0,22.24,5.61,191.0,0.369,2,0,1,0.0,0.0,12.0,24.0,0.389,0.593,181.0,16235.0,0,Private / Mixed,Medium,High,0.775,8145,0.08264462809917356,1.4027500000000002
519814,Lamdapura,Savli,22.468742,73.226131,324.0,7.72,0.0,880.0,2.716,2,0,0,0.0,1.0,15.0,22.0,0.43,0.582,113.4,74800.0,0,Private / Mixed,Medium,Moderate,0.713,5103,0.06622516556291391,0.8085420000000001
519813,Manjusar,Savli,22.443886,73.19595,1405.0,36.37,4.91,5001.0,3.559,3,1,2,0.0,1.0,13.0,19.0,0.491,0.576,491.7,425085.0,0,Private / Mixed,Medium,High,0.892,22126,0.07633587786259542,4.385964
519816,Alindra,Savli,22.453463,73.236236,842.0,3.79,0.37,622.0,0.739,2,0,0,0.0,1.0,15.0,22.0,0.465,0.593,294.7,52870.0,0,Private / Mixed,Medium,Moderate,0.748,13261,0.06622516556291391,2.2043559999999998
519819,Khokhar,Savli,22.458132,73.261182,345.0,11.85,2.02,1108.0,3.212,2,1,0,0.0,1.0,20.0,22.0,0.483,0.614,120.7,94180.0,0,Private / Mixed,Medium,Moderate,0.7,5431,0.04975124378109452,0.8449
519812,Kunpad,Savli,22.456832,73.177151,525.0,4.0,1.33,2788.0,5.31,2,0,0,0.0,1.0,12.0,15.0,0.546,0.609,183.8,236980.0,0,Private / Mixed,Medium,High,0.718,8271,0.08264462809917356,1.319684
519823,Haripura,Savli,22.455581,73.339935,660.0,5.11,3.23,741.0,1.123,2,0,1,0.0,1.0,18.0,28.0,0.533,0.572,231.0,62985.0,0,Private / Mixed,Medium,Moderate,0.728,10395,0.055248618784530384,1.68168
519821,Garadhiya,Savli,22.452432,73.313987,493.0,7.1,2.23,1719.0,3.487,3,1,1,0.0,1.0,18.0,25.0,0.531,0.594,172.5,146115.0,0,Private / Mixed,Medium,Moderate,0.875,7762,0.055248618784530384,1.509375
519815,Zumkal,Savli,22.450561,73.219561,222.0,2.7,0.9,271.0,1.221,2,0,0,0.0,1.0,17.0,22.0,0.498,0.583,77.7,23035.0,0,Private / Mixed,Medium,Moderate,0.642,3496,0.05847953216374269,0.498834
519723,Raipura Chhatrapura,Desar,22.665258,73.347779,486.0,4.32,8.85,426.0,0.877,2,0,0,0.0,1.0,22.0,77.0,0.455,0.583,170.1,36210.0,0,Private / Mixed,Medium,Moderate,0.753,7654,0.04524886877828054,1.2808529999999998
519739,Gulabpura Shihora,Savli,22.632917,73.293216,238.0,0.0,57.38,581.0,2.441,2,0,1,0.0,0.0,14.0,47.0,0.544,0.583,83.3,49385.0,0,Government Revenue Land,High,High,0.633,3748,0.07092198581560284,0.527289
519744,Gokalpura Ganeshpura,Savli,22.617289,73.293158,360.0,4.72,35.0,588.0,1.633,2,0,1,0.0,1.0,12.0,45.0,0.472,0.593,126.0,49980.0,0,Government Revenue Land,High,High,0.714,5670,0.08264462809917356,0.89964
519743,Parthampura Shihora,Savli,22.614948,73.270947,825.0,1.94,6.55,2363.0,2.864,2,1,1,0.0,1.0,10.0,40.0,0.547,0.602,288.8,200855.0,0,Private / Mixed,Medium,High,0.718,12996,0.09900990099009901,2.073584
519754,Dungripura Shihora,Savli,22.603431,73.264854,173.0,3.47,30.64,490.0,2.832,2,0,0,0.0,1.0,9.0,43.0,0.454,0.583,60.6,41650.0,0,Government Revenue Land,High,High,0.634,2727,0.10989010989010989,0.384204
519820,Vemar,Savli,22.469814,73.281217,837.0,4.3,3.7,1971.0,2.355,2,0,1,0.0,0.0,18.0,30.0,0.461,0.603,293.0,167535.0,0,Private / Mixed,Medium,Moderate,0.748,13185,0.055248618784530384,2.19164
519928,Bodidra,Vaghodia,22.478356,73.379884,583.0,14.43,1.03,1047.0,1.796,2,0,1,0.0,1.0,12.0,30.0,0.539,0.583,204.0,88995.0,0,Private / Mixed,Medium,High,0.724,9180,0.08264462809917356,1.47696
519934,Paldi,Vaghodia,22.455265,73.359683,573.0,28.29,2.3,1260.0,2.199,2,1,1,0.0,1.0,15.0,25.0,0.537,0.562,200.5,107100.0,0,Private / Mixed,Medium,Moderate,0.728,9022,0.06622516556291391,1.45964
519933,Asoj,Vaghodia,22.458691,73.390985,638.0,8.55,3.3,1952.0,3.06,3,1,1,0.0,0.0,12.0,30.0,0.775,0.286,223.3,165920.0,0,Private / Mixed,Medium,High,0.836,10048,0.08264462809917356,1.866788
253247,Savli,Savli,22.568753,73.224165,0.0,3.5549999999999997,2.8899999999999997,18467.0,2.3600000000000003,0,0,0,0.0,0.0,0.0,35.0,0.452,0.286,0.0,1569695.0,0,Private / Mixed,Medium,High,0.319,0,10.0,0.0
519688,Udalpur,Desar,22.802194,73.396022,391.0,20.0,5.38,859.0,2.197,3,1,1,0.0,1.0,19.0,78.0,0.557,0.572,136.8,73015.0,0,Private / Mixed,Medium,Moderate,0.852,6156,0.05235602094240837,1.1655360000000001
519691,Jambu Goral,Desar,22.775084,73.333488,1414.0,3.53,16.47,4203.0,2.972,2,1,0,0.0,1.0,27.0,27.0,0.492,0.572,494.9,357255.0,0,Government Revenue Land,High,Moderate,0.742,22270,0.03690036900369004,3.672158
519692,Varsada,Desar,22.762475,73.300533,2098.0,3.1,8.67,8683.0,4.139,3,1,2,0.0,1.0,23.0,70.0,0.386,0.584,734.3,738055.0,0,Private / Mixed,Medium,Moderate,0.927,33043,0.04329004329004329,6.806961
